"TP load","Qmin","Crop production","NSWRM costs","linE","pond_share_con","hedge_share_con","grassslope_share_con","buffer_share_con","lowtillcc_share_con","lu_share","pond_moran","hedge_moran","grassslope_moran","buffer_moran","lowtillcc_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","lowtillcc_channel_frac"
-6573,0.14275,59022.791,-61783.56154,4.464285714,56.19396842,0,0,0,14.72296741,0,0.000179282,0,0,0,0.001978251,1.752789924,0,0,0.179159149
-5731,0.14575,58977.922,-397999.6258,3.881700555,20.79622839,14.40445806,5.385003489,21.86813017,88.48555286,0.278281633,0.000115852,0.00031056,0.000389704,0.000659091,0.002218773,3.968728032,0.013149091,4.659211637,0.056785396
-6128,0.14237,58740.921,12939.3031,133.3333333,33.94896356,0,84.87619363,24.24552961,6.72343302,15.07864076,9.31e-05,0,0.00029595,0.000638321,0.001261476,2.431136798,1.926133111,4.281810591,0.076064208
-5323,0.14658,58605.379,-267883.2405,18.34319527,20.79622839,0,85.03950338,88.23597537,93.34289696,1.497021011,0.000115852,0,0.000301972,0.002862778,0.001804587,3.968728032,1.922434168,0.83449459,0.254382258
-5711,0.14587,58964.324,-316166.8403,3.538175047,33.94896356,1.873319565,12.12474576,15.44155013,90.66072577,0.247851905,9.31e-05,8.59e-05,0.000311696,0.000245191,0.001921143,2.431136798,0.028568039,14.34720896,0.04845788
-5768,0.14405,58995.686,-246565.1174,16.76136364,30.68023647,9.141948386,48.05140503,41.36777501,60.09388362,1.372108578,0.00014153,0.000276953,0.000604818,0.001256888,0.002783411,2.408856334,4.475989318,1.205136336,0.397826552
-5593,0.14645,58848.801,-626197.2374,7.352941176,27.36361595,42.85345495,13.56502332,17.94999396,95.69894863,0.560330873,0.000143328,0.000519345,0.000244269,0.000332958,0.001795045,3.016215938,19.64207179,7.013300878,0.048000641
-5708,0.14445,58906.954,-233908.0127,9.154929577,30.68023647,1.873319565,56.58536177,0,71.49504664,1.043038826,0.00014153,8.59e-05,0.000672956,0,0.002481031,2.408856334,5.157216735,0,0.064250757
-6629,0.1416,58998.869,9273.89342,800,0,0,16.26467033,15.44155013,0.113974328,70.03320606,0,0,0.000385362,0.000245191,0.000107489,0,0.027387957,14.34720896,36.78760163
-6519,0.14248,59109.164,-72342.04467,3.703703704,30.68023647,0,1.504854414,0,19.84220037,0.099130792,0.00014153,0,7.66e-05,0,0.002587853,2.408856334,27.33209988,0,0.231507132
-5638,0.1458,58963.051,-313249.0913,2.636203866,20.79622839,0,8.805012279,19.44594963,94.47453289,0.19291103,0.000115852,0,0.000276072,0.000412505,0.001502758,3.968728032,0.050591194,11.74820465,0.044380661
-5749,0.14593,58987.996,-314443.8148,0.710479574,20.79622839,0,4.139924571,5.168989014,93.70210256,0.076873093,0.000115852,0,0.000122081,5.87e-05,0.001455414,3.968728032,222.777,73.643,0.044302545
-5602,0.1458,58939.624,-338314.7493,2.992957746,20.79622839,3.729486865,11.47613397,19.44594963,94.28170055,0.257739467,0.000115852,9.67e-05,0.000268002,0.000412505,0.001724646,3.968728032,16.74724028,11.74820465,0.044250813
-6324,0.14194,58760.448,37582.00003,1200,0,0,63.73445626,99.74394753,1.497401386,44.06638944,0,0,0.000257668,0.003336706,0.000533413,0,2.863729295,0.721580009,0
-5826,0.14518,59051.724,-302114.0227,4.125736739,27.36361595,2.157567036,12.12474576,15.44155013,86.2898771,0.262666605,0.000143328,0.000512822,0.000311696,0.000245191,0.002056772,3.016215938,0.028568039,14.34720896,0.055732482
-6214,0.14337,58990.181,-94507.93476,11.56069364,33.94896356,0,16.26467033,16.64762183,28.95521254,0.925515778,9.31e-05,0,0.000385362,0.000249448,0.002996405,2.431136798,0.027387957,10.7822114,0.1448044
-6116,0.14203,58679.369,46228.05581,1414.285714,0,0,89.09009818,99.00800725,2.490089615,37.73336301,0,0,0.000494523,0.003284652,0.000282364,0,1.835028249,0.728534348,38.97563809
-5970,0.14534,59085.514,-283173.5613,0.618556701,27.36361595,0,0,0,83.15758779,0,0.000143328,0,0,0,0.002992432,3.016215938,0,0,0.052580004
-6238,0.14502,59014.904,-183140.5353,4.672897196,33.94896356,0,4.178168935,15.6976026,53.77669983,0.202390608,9.31e-05,0,0.000193581,0.000252739,0.003322334,2.431136798,2.30442029,11.43475106,0.076065048
-5656,0.14609,58912.527,-292870.4501,3.422053232,20.79622839,0,16.26467033,15.44155013,89.15213494,0.297870157,0.000115852,0,0.000385362,0.000245191,0.001622451,3.968728032,0.027387957,14.34720896,0.051525529
-5826,0.14344,59041.308,-235753.0136,13.83647799,30.68023647,9.141948386,46.62394993,19.44594963,55.87519041,1.309491562,0.00014153,0.000276953,0.000638974,0.000412505,0.002920986,2.408856334,4.903092502,11.74820465,1.046471224
-5424,0.14641,58807.475,-346045.8633,8.092485549,30.45723266,9.141948386,44.08794717,19.44594963,88.54771875,0.793478739,0.000169909,0.000276953,0.000677322,0.000412505,0.00166113,2.378685528,4.878375825,11.74820465,0.133529283
-5947,0.14331,58793.879,-72415.61147,51.61290323,20.79622839,2.237587744,62.56547582,68.18527024,26.57533468,3.872408538,0.000115852,0.000173483,0.000402967,0.002328787,0.004256554,3.968728032,2.917235537,1.055422203,0.649353965
-5973,0.14254,58696.505,11244.38993,153.030303,30.68023647,0,88.96737429,99.00800725,10.70576572,12.33723474,0.00014153,0,0.000492076,0.003284652,0.00122153,2.408856334,2.051518671,0.728534348,4.728558258
-5250,0.14664,58572.149,-482725.0116,23.70517928,20.79622839,29.40889747,85.22384939,96.10285055,94.38351749,1.722076881,0.000115852,0.00063517,0.000132373,0.003071656,0.001919754,3.968728032,2.364990709,0.749012424,0.581904114
-5575,0.1462,58857.859,-561565.5093,8.196721311,20.79622839,35.46636069,15.83974533,24.0021815,93.28582784,0.573796864,0.000115852,0.000988515,0.000632941,0.000663223,0.001448742,3.968728032,14.43214739,5.238698969,0.05386335
-6113,0.14286,58832.279,-33350.84872,70.24793388,30.68023647,0,58.80084034,94.50729553,19.60829449,5.296850491,0.00014153,0,0.000372154,0.003125118,0.002520709,2.408856334,2.322512585,0.761657909,4.949580479
-5916,0.14337,58771.653,-68638.5588,54.96688742,20.79622839,2.237587744,67.90286898,68.18527024,26.19067005,4.172548009,0.000115852,0.000173483,0.000277858,0.002328787,0.004013185,3.968728032,2.968263566,1.055422203,0.658891083
-5254,0.14627,58588.376,-329479.6356,20.30947776,11.11427075,8.331790905,100,85.04970843,96.21635568,1.697634721,0.000116165,9.95e-05,0.000470486,0.002638107,0.001779206,7.426,1.825182295,0.848100897,0.570819345
-5254,0.14598,58639.492,-448409.9669,23.58870968,30.68023647,24.83112151,85.1011255,93.20843289,93.31803717,1.696203416,0.00014153,0.000517942,0.000106763,0.002894097,0.001601457,2.408856334,2.52731764,0.772175182,0.52469563
-5604,0.14538,58945.996,-569908.492,7.465277778,33.94896356,35.46636069,19.3700644,12.78676052,94.92758304,0.571562385,9.31e-05,0.000988515,0.000649464,0.000181216,0.001260237,2.431136798,12.77865398,10.75303548,0.043730615
-6047,0.14313,58783.122,-49357.34871,55.55555556,20.79622839,0,58.92356423,94.50729553,25.0874359,4.194818068,0.000115852,0,0.000369506,0.003125118,0.00257483,3.968728032,1.860860555,0.761657909,1.111617276
-6495,0.14251,58977.875,-54794.80738,31.3253012,50.11299858,1.368945564,4.050594804,36.48516047,12.04782862,1.54347093,0.000134389,0.000448284,0.000177499,0.001328983,0.001961618,1.646969387,0,1.576115999,0.218940225
-5226,0.14586,58609.417,-518493.4822,22.84644195,49.62658086,31.57491887,85.22384939,96.10285055,98.44763732,1.666957934,0.000184119,0.000582865,0.000132373,0.003071656,0.001479903,1.984747286,2.364990709,0.749012424,0.497356439
-6732,0.1416,59027.202,5320.77056,0,0,0,0,41.68124275,0,100,0,0,0,0.001115856,0,0,0,1.196072994,0
-5940,0.14295,58825.629,-39602.92696,75.70093458,0,2.237587744,67.90286898,68.18527024,19.03527924,5.653047903,0,0.000173483,0.000277858,0.002328787,0.002717583,0,2.968263566,1.055422203,0.906569257
-5231,0.14619,58574.051,-493358.1732,23.77210216,62.77931602,29.40889747,85.06053964,96.10285055,94.65241637,1.714966236,0.000130608,0.00063517,9.56e-05,0.003071656,0.00171904,1.568927919,2.369531311,0.749012424,0.743657301
-5836,0.14507,59045.605,-298049.7892,4.6277666,33.94896356,2.157567036,15.65506482,15.44155013,85.06945764,0.320410065,9.31e-05,0.000512822,0.000369535,0.000245191,0.002059821,2.431136798,0.028454439,14.34720896,0.059065701
-5694,0.14293,58706.059,-81234.31932,52.87958115,20.79622839,1.873319565,83.90209591,96.10285055,34.07109832,4.065809413,0.000115852,8.59e-05,0.000154981,0.003071656,0.003093454,3.968728032,2.563435077,0.749012424,1.716169474
-5450,0.14617,58738.407,-265593.8226,13.3072407,40.45199431,0,84.95796,20.69603034,88.71702355,1.316429084,0.000116669,0,0.000303008,0.00055944,0.001729989,2.434891612,1.924279337,4.265186527,0.141655049
-5568,0.14639,58847.954,-365490.2219,5.85106383,11.11427075,8.331790905,36.87737924,6.080614414,96.04899357,0.581629577,0.000116165,9.95e-05,0.000620409,0.000648232,0.001705196,7.426,6.712064569,7.130215108,0.041955806
-6872,0.14166,59063.903,-386.02694,50,0,0,0,2.538555269,0.213201418,3.962147778,0,0,0,7.53e-05,0.000190286,0,0,36.167,0
-5312,0.14673,58657.395,-727650.9281,18.85714286,30.68023647,60.25260102,59.67644673,67.43374783,96.11672342,1.471770842,0.00014153,0.001504818,0.000466555,0.002271458,0.001955941,2.408856334,3.377439895,1.069520023,0.157957222
-5254,0.14645,58624.992,-331510.1542,19.88304094,11.11427075,8.331790905,85.40695033,93.89524029,95.29342584,1.550995115,0.000116165,9.95e-05,0.000155799,0.003041234,0.001829424,7.426,2.359920489,0.768204371,0.292650064
-5896,0.14312,58664.787,2929.16674,119.5402299,0,0,100,88.62644135,16.34096695,8.99824594,0,0,0.000470486,0.002881228,0.001629808,0,1.825182295,0.813873748,50.91586268
-5598,0.14638,58860.769,-591765.2575,6.998158379,20.79622839,38.64909737,13.56502332,17.94999396,94.92352717,0.534267728,0.000115852,0.000589885,0.000244269,0.000332958,0.001713337,3.968728032,19.64207179,7.013300878,0.048392754
-6213,0.14349,59032.988,-131625.1454,11.05990783,30.68023647,1.368945564,4.050594804,36.48516047,36.38104414,0.516739306,0.00014153,0.000448284,0.000177499,0.001328983,0.002634171,2.408856334,0,1.576115999,0.138112781
-5262,0.14657,58631.803,-698525.0493,20.57692308,20.79622839,56.71763406,62.48051312,84.59157947,96.68416426,1.534969733,0.000115852,0.00148287,0.000398339,0.00244402,0.00193355,3.968728032,2.921202473,0.850725906,0.288440484
-6116,0.14206,58679.413,45762.56582,1237.5,0,0,89.09009818,99.00800725,2.629852276,36.45916106,0,0,0.000494523,0.003284652,0.00032817,0,1.835028249,0.728534348,36.90429023
-6533,0.14303,59049.707,-93171.3314,1.183431953,20.79622839,0,0,0,26.55808904,0,0.000115852,0,0,0,0.004071503,3.968728032,0,0,0.156307994
-5591,0.14637,58865.966,-558493.5458,6.739526412,20.79622839,33.85933612,13.64998602,19.48153587,95.3694328,0.503700207,0.000115852,0.000463873,0.000248932,0.000366944,0.001511929,3.968728032,19.51981207,6.461949884,0.046065352
-5696,0.14286,58766.177,-66711.77254,64.33121019,30.68023647,1.873319565,83.77937202,96.10285055,29.0849733,4.724518756,0.00014153,8.59e-05,0.000153638,0.003071656,0.002307258,2.408856334,2.728613665,0.749012424,2.010377602
-5337,0.14671,58667.794,-683502.0212,18.28793774,20.79622839,55.8028582,47.03105357,89.27815384,92.3388651,1.403967192,0.000115852,0.000805571,0.000633339,0.00260564,0.001964165,3.968728032,5.262976944,0.807831932,0.209905882
-5774,0.14568,59014.486,-456402.8334,4.573804574,30.68023647,25.56779911,1.558299891,19.77675425,80.46281148,0.331506206,0.00014153,0.000432697,8.35e-05,0.00048824,0.00283488,2.408856334,0,8.35180632,0.062447323
-6794,0.14042,59102.727,-44608.65699,2.272727273,0,3.034280871,0,0,6.837076351,0.309265464,0,7.91e-05,0,0,0.000562386,0,0,0,4.494868072
-5313,0.14622,58738.9,-283652.8359,16.40625,40.45199431,2.237587744,67.8213256,68.18527024,88.89739596,1.265480238,0.000116669,0.000173483,0.000285037,0.002328787,0.001673883,2.434891612,2.971832388,1.055422203,0.218031932
-5735,0.1428,58816.296,-72720.00504,57.14285714,30.68023647,1.873319565,74.31011943,63.48760588,28.3105998,4.083776535,0.00014153,8.59e-05,0.000183056,0.001883146,0.002099271,2.408856334,3.076317749,0.909756516,2.065367011
-5937,0.14309,58708.79,-33934.29568,69.6969697,0,0,82.69981426,84.19928856,24.76710311,5.256251108,0,0,0.000262318,0.002416212,0.001865067,0,2.206996849,0.856560011,9.324772894
-5271,0.14661,58639.769,-690153.3787,21.17647059,20.79622839,56.71763406,62.48051312,85.50671436,94.20084488,1.578056539,0.000115852,0.00148287,0.000398339,0.002512888,0.001350387,3.968728032,2.921202473,0.84162102,0.747222179
-5250,0.14656,58599.185,-490348.3559,23.19688109,27.36361595,29.40889747,85.14230602,96.10285055,96.22510071,1.688587046,0.000143328,0.00063517,0.000138651,0.003071656,0.001738969,3.016215938,2.367255733,0.749012424,0.570767468
-5721,0.14651,58887.22,-472677.2561,3.636363636,20.79622839,22.53351824,1.558299891,20.82307392,92.63095882,0.269214307,0.000115852,0.000413322,8.35e-05,0.000598376,0.001554218,3.968728032,0,7.932144015,0.04481484
-5258,0.14601,58635.564,-385373.1046,20.11070111,20.79622839,13.22749261,83.71899498,96.10285055,100,1.498250038,0.000115852,0.000474812,0.000143102,0.003071656,0.0015207,3.968728032,2.569041538,0.749012424,0.394553537
-5587,0.14609,58901.225,-543100.6527,6.801470588,33.94896356,32.61536203,13.48667626,19.48153587,92.55416729,0.507345615,9.31e-05,0.000539319,0.00023968,0.000366944,0.001494942,2.431136798,19.75617688,6.461949884,0.045301495
-6248,0.14349,59208.555,-195075.4885,1.179941003,30.68023647,0,1.558299891,0,56.67984029,0.035964312,0.00014153,0,8.35e-05,0,0.003026427,2.408856334,0,0,0.073240179
-5939,0.14516,59103.9,-301517.9851,0.36900369,20.79622839,0,0,0,89.11385457,0,0.000115852,0,0,0,0.001884864,3.968728032,0,0,0.045902259
-6472,0.14242,59180.965,-136745.1878,2.419354839,30.68023647,0,0.485655111,3.576732916,39.17313525,0.047832575,0.00014153,0,9.4e-05,0.00035981,0.002848379,2.408856334,0,14.69562575,0.09749333
-6798,0.14049,59102.496,-46098.47075,4.545454545,6.567387563,3.034280871,0,0,6.837076351,0.309217349,9.38e-05,7.91e-05,0,0,0.000562386,0,0,0,4.494868072
-5953,0.14547,59053.752,-279965.2576,0.790513834,20.79622839,0,3.409063245,0,83.07671121,0.053672113,0.000115852,0,5.65e-05,0,0.002451668,3.968728032,0,0,0.048507131
-5690,0.14649,58847.156,-461442.091,6.896551724,20.79622839,22.53351824,1.558299891,52.33514517,90.40483864,0.395785558,0.000115852,0.000413322,8.35e-05,0.00137106,0.002207724,3.968728032,0,1.098780656,0.117751947
-5752,0.14276,58828.07,-74444.56312,51.61290323,30.68023647,1.873319565,74.31011943,49.9779604,28.31590645,3.930739541,0.00014153,8.59e-05,0.000183056,0.00137936,0.002102311,2.408856334,3.076317749,1.446222263,2.064979943
-5552,0.14548,58922.727,-343898.5149,4.416961131,20.79622839,5.537746116,20.35313783,17.94999396,93.19487762,0.392525912,0.000115852,0.000146806,0.000310973,0.000332958,0.002226391,3.968728032,11.49696862,7.013300878,0.043240713
-5221.7,0.14521,58556.584,-828784.5699,26.61596958,100,72.2300658,84.53074927,93.43079424,99.94840558,1.898827656,-0.000102746,0.001674712,7.93e-05,0.002874539,0.001459338,0.73904282,2.544370865,0.770337437,0.489888418
-5455,0.14657,58769.672,-787807.9936,12.16730038,20.79622839,68.23163977,34.88802188,15.6976026,92.45154535,1.057254508,0.000115852,0.001911611,0.000525545,0.000252739,0.001578536,3.968728032,6.164797088,11.43475106,0.049686686
-5587,0.14626,58882.439,-542196.5766,7.024029575,20.79622839,32.61536203,13.64998602,22.15576806,93.26682312,0.51560192,0.000115852,0.000539319,0.000248932,0.000472389,0.001490862,3.968728032,19.51981207,4.59872329,0.049252357
-6171,0.14293,58764.919,-8277.7411,83.95061728,0,0,85.03950338,29.59181811,15.40160303,7.314497655,0,0,0.000301972,0.000938311,0.001682197,0,1.922434168,3.440321873,54.02128776
-6830,0.14191,59069.404,-15706.91944,11.53846154,0,0,0.485655111,3.576732916,4.921254968,0.379531528,0,0,9.4e-05,0.00035981,0.000699228,0,0,14.69562575,2.944184563
-5549,0.14547,58731.569,-223546.6238,20.48780488,20.79622839,1.873319565,70.64241426,66.38202354,73.34704374,1.566879276,0.000115852,8.59e-05,0.000141193,0.002063552,0.002768835,3.968728032,3.044595487,0.977090667,0.959670042
-5862,0.14377,58612.042,-32836.6255,73.61111111,20.79622839,0,100,88.62644135,25.51707818,5.954372509,0.000115852,0,0.000470486,0.002881228,0.002770342,3.968728032,1.825182295,0.813873748,16.85737086
-6230,0.14478,58992.275,-185440.2821,4.307692308,20.79622839,0,4.178168935,15.6976026,55.36304721,0.196610953,0.000115852,0,0.000193581,0.000252739,0.003534282,3.968728032,2.30442029,11.43475106,0.074982174
-5844,0.14372,58636.931,-64057.85135,62.35294118,33.94896356,2.996253639,97.61151122,88.62644135,27.11808063,5.58834368,9.31e-05,3.26e-05,0.000414238,0.002881228,0.00306854,2.431136798,1.674831635,0.813873748,2.78870674
-6226,0.14388,59139.429,-221064.2138,1.804123711,49.62658086,0,4.050594804,5.168989014,63.76088983,0.111091464,0.000184119,0,0.000177499,5.87e-05,0.002811091,1.984747286,0,73.643,0.064154175
-5457,0.14663,58763.624,-807249.9659,12.80602637,27.36361595,70.46922751,34.88802188,17.14547823,93.06100432,1.072120224,0.000143328,0.002011531,0.000525545,0.00029124,0.001617462,3.016215938,6.164797088,10.46912635,0.06028079
-5337,0.1467,58667.508,-683070.9676,18.32358674,20.79622839,55.8028582,47.03105357,89.27815384,92.2094419,1.405909995,0.000115852,0.000805571,0.000633339,0.00260564,0.001933678,3.968728032,5.262976944,0.807831932,0.210200502
-5943,0.14373,58934.061,-154223.6884,26.2987013,30.68023647,0,52.27144207,96.10285055,54.97848546,1.816178262,0.00014153,0,0.000423022,0.003071656,0.003155504,2.408856334,2.09767575,0.749012424,1.171919691
-5255,0.14649,58576.255,-437693.8518,23.83838384,20.79622839,23.61386738,85.22384939,96.10285055,93.42563987,1.697545097,0.000115852,0.000744901,0.000132373,0.003071656,0.002149246,3.968728032,2.364990709,0.749012424,0.58787028
-5625,0.14633,58892.724,-526698.2015,5.794392523,20.79622839,30.52003719,12.13756821,17.94999396,92.80927058,0.465840835,0.000115852,0.000560478,0.000200585,0.000332958,0.001688547,3.968728032,26.79230471,7.013300878,0.060444294
-5806,0.14552,58994.915,-330580.5653,0.687285223,49.62658086,0,0,0,95.8761728,0,0.000184119,0,0,0,0.001571728,1.984747286,0,0,0.047911914
-5249,0.14675,58463.737,-982791.2963,32.33404711,20.79622839,100,88.39543706,94.11500462,92.09845165,2.314250668,0.000115852,0.002654551,0.000278576,0.003091612,0.002042836,3.968728032,2.064792432,0.766410567,0.596341807
-5230,0.14606,58579.251,-634718.6047,26.06060606,49.62658086,49.81341258,85.03625131,95.72543988,93.84842849,1.874312158,0.000184119,0.000714472,0.000139454,0.003048487,0.001595653,1.984747286,2.370208104,0.751871589,0.750028122
-6292,0.14198,58759.69,44291.67481,6700,0,0,89.09009818,20.69603034,0.031932813,97.48476274,0,0,0.000494523,0.00055944,8.91e-05,0,1.835028249,4.265186527,131.302
-5737,0.14282,58816.296,-74209.8188,57.14285714,37.24762404,1.873319565,74.22857605,63.48760588,28.3105998,4.080161613,0.000106524,8.59e-05,0.000177741,0.001883146,0.002099271,1.984134126,3.07969722,0.909756516,2.065367011
-5251,0.14664,58575.689,-751437.0806,24.3083004,20.79622839,65.06915181,69.33922547,99.40029817,95.90036671,1.748492065,0.000115852,0.001567974,0.000235776,0.003318682,0.001867486,3.968728032,2.906776224,0.724165122,0.572700178
-5402,0.14573,58727.54,-243445.2895,22.69662921,20.79622839,1.873319565,83.90209591,96.10285055,82.09767922,1.728547923,0.000115852,8.59e-05,0.000154981,0.003071656,0.002375338,3.968728032,2.563435077,0.749012424,1.460938901
-6348,0.14257,59088.395,-116477.1793,3.529411765,30.68023647,1.873319565,3.409063245,0,29.29841452,0.196551546,0.00014153,8.59e-05,5.65e-05,0,0.002039386,2.408856334,0,0,0.156787013
-5467,0.14516,58807.765,-252814.8722,19.62421712,20.79622839,0,73.87181448,96.13036496,87.57197654,1.462557972,0.000115852,0,0.00026697,0.00310424,0.001750914,3.968728032,2.728423735,0.748704518,0.956023826
-5250,0.14601,58640.279,-469280.1038,25.05263158,33.94896356,29.40889747,85.06053964,96.10285055,89.48569642,1.812272526,9.31e-05,0.00063517,9.56e-05,0.003071656,0.001762703,2.431136798,2.369531311,0.749012424,0.613753475
-5469,0.14553,58778.699,-259883.6166,19.4214876,20.79622839,0,73.87181448,96.13036496,89.6943563,1.428446041,0.000115852,0,0.00026697,0.00310424,0.001549942,3.968728032,2.728423735,0.748704518,1.082039447
-5416,0.14564,58849.412,-582465.1329,12.89134438,30.68023647,40.06866473,43.09877843,30.91194827,92.67556704,1.015931239,0.00014153,0.00081928,0.000402954,0.000876369,0.001338843,2.408856334,5.304130364,2.103353386,0.071496414
-6865,0.14046,59094.619,-13041.53376,6.451612903,0,0,1.873137608,0,4.17869608,0.583219916,0,0,8e-05,0,0.001372635,0,0.132026787,0,0.715949055
-5514,0.14628,58810.852,-328461.2666,10.29126214,20.79622839,8.032617832,61.96828394,3.576732916,88.02698349,0.989235969,0.000115852,0.00011702,0.000327542,0.00035981,0.001839475,3.968728032,3.994355416,14.69562575,0.075272041
-5234,0.14535,58674.72,-552559.1829,25.09960159,49.62658086,40.06866473,85.22384939,98.50558851,90.3369366,1.886080584,0.000184119,0.00081928,0.000132373,0.003290579,0.001264246,1.984747286,2.364990709,0.732250171,0.372732259
-6281,0.14192,58754.312,45116.69463,3550,0,0,89.09009818,29.2195313,0.110909506,91.95190769,0,0,0.000494523,0.000974383,0.000128139,0,1.835028249,2.837251725,37.80417333
-5582,0.14625,58855.416,-568346.149,6.964285714,49.62658086,33.85933612,13.64998602,19.48153587,96.36398469,0.49850361,0.000184119,0.000463873,0.000248932,0.000366944,0.001341089,1.984747286,19.51981207,6.461949884,0.043294618
-5845,0.14608,58976.191,-302751.5094,1.462522852,20.79622839,0,5.962367025,5.168989014,90.42353279,0.105984535,0.000115852,0,0.000251275,5.87e-05,0.00193856,3.968728032,0,73.643,0.050801055
-5254,0.14675,58454.733,-980783.7858,32.61339093,20.79622839,100,88.39543706,94.11500462,91.49569968,2.329140758,0.000115852,0.002654551,0.000278576,0.003091612,0.002146436,3.968728032,2.064792432,0.766410567,0.600270366
-5766,0.14274,58685.141,-40661.76918,114.893617,40.51635112,5.271868616,92.57187776,94.11500462,14.52616383,9.774821215,0.00014198,0.000189491,0.000472409,0.003091612,0.001305188,2.037068302,1.971637973,0.766410567,15.76598208
